Stark,Ohio,24791.973
Plumas,California,2180.711
Ward,North Dakota,7907.162
Jackson,Mississippi,6763.905
Mason,Michigan,4262.905
Will,Illinois,18431.818
Bartholomew,Indiana,8772.248
Martin,Florida,11176.299
Adams,Colorado,113920.986
Kanawha,West Virginia,17821.412
Adair,Missouri,4272.009
Butler,Ohio,4839.517
Comanche,Oklahoma,7659.245
Kootenai,Idaho,6509.261
Lexington,South Carolina,36636.391
Suffolk,New York,99108.423
Tarrant,Texas,157454.639
Wapello,Iowa,6589.011
Sheboygan,Wisconsin,15627.881
Marion,Indiana,139248.407
Newport News City,Virginia,51239.315
Raleigh,West Virginia,7031.433
Logan,Colorado,5087.57
Fergus,Montana,2418.106
Lee,Mississippi,9281.373
Vigo,Indiana,9436.675
Centre,Pennsylvania,11612.936
Becker,Minnesota,4451.845
Taylor,Kentucky,8737.068
Scotts Bluff,Nebraska,3555.213
Madison,Idaho,5928.412
Santa Cruz,California,12133.877
Erie,Pennsylvania,14653.46
Hill,Montana,2760.184
Faulkner,Arkansas,6229.347
Kandiyohi,Minnesota,6342.577
Fayette,Pennsylvania,8295.024
Prince George\'s,Maryland,140220.596
Isanti,Minnesota,10604.856
Berrien,Michigan,12312.058
Cabell,West Virginia,10905.459
Otero,Colorado,2465.645
Williamson,Illinois,13058.066
Pike,Missouri,3341.511
Kent,Delaware,19460.837
Alameda,California,27096.893
Cobb,Georgia,23978.907
Washington,Oregon,48398.221
Davison,South Dakota,4786.924
Lee,Florida,28374.748
Washington,Arkansas,21559.1
Guthrie,Iowa,4107.431
Santa Fe,New Mexico,9271.679
Glynn,Georgia,7838.572
Dawson,Montana,3340.031
Shawnee,Kansas,11980.968
Chicot,Arkansas,4147.82
Etowah,Alabama,8397.005
Perry,Kentucky,5454.162
Navajo,Arizona,6856.895
Winona,Minnesota,5834.438
Morgan,Alabama,16578.906
Fairfield,Ohio,6845.843
Washington,Tennessee,10737.497
Trumbull,Ohio,16514.247
Larimer,Colorado,19308.18
Clark,Ohio,12443.453
Webster,Iowa,5879.856
Lynchburg City,Virginia,11923.868
La Crosse,Wisconsin,13144.389
Hopkins,Texas,9886.642
Midland,Texas,11757.623
McNairy,Tennessee,4559.24
Robeson,North Carolina,8138.295
Sacramento,California,25655.933
Park,Wyoming,4550.972
Onondaga,New York,34442.595
Washington,Utah,9186.961
St. Martin,Louisiana,14252.723
Monroe,Michigan,8028.245
Beaufort,South Carolina,14061.505
DeKalb,Illinois,12502.481
Muskegon,Michigan,13254.364
Talbot,Maryland,9959.964
Ouachita,Arkansas,3265.365
Carbon,Utah,3087.359
Anderson,Texas,5381.63
Schuylkill,Pennsylvania,29649.514
Cumberland,North Carolina,19368.906
San Miguel,New Mexico,2038.086
Marshall,West Virginia,8737.308
Montgomery,Maryland,29893.632
Pinal,Arizona,5437.383
Madison,Indiana,5948.592
Scioto,Ohio,6486.742
St. Francois,Missouri,6121.681
Dubois,Indiana,6867.999
Harris,Texas,180287.575
Cameron,Texas,17107.478
Volusia,Florida,18370.943
Orange,New York,22673.023
Pima,Arizona,39022.844
DuPage,Illinois,87053.246
Ross,Ohio,10989.993
Loudoun,Virginia,34609.104
Chester,Pennsylvania,70943.727
Calhoun,Michigan,11319.189
Putnam,Tennessee,27364.782
Bexar,Texas,82369.779
Eddy,New Mexico,4488.243
Anchorage,Alaska,8272.065
Warren,Virginia,14486.251
Knox,Illinois,7744.859
Venango,Pennsylvania,6323.704
Freeborn,Minnesota,5333.42
Lewis and Clark,Montana,5690.224
Ellis,Kansas,5341.886
Wayne,North Carolina,9961.048
Wilbarger,Texas,2836.503
Howell,Missouri,5629.101
Monterey,California,19075.673
Genesee,New York,7720.52
Miller,Arkansas,9544.429
White Pine,Nevada,1832.909
Washtenaw,Michigan,19246.786
Madison,Tennessee,10261.838
Delaware,Pennsylvania,27470.845
Chelan,Washington,6800.572
El Paso,Colorado,30895.205
Scott,Iowa,17343.046
Gaston,North Carolina,10236.59
Alamosa,Colorado,3627.383
Calhoun,Alabama,7828.286
Charles,Maryland,17607.594
Daviess,Indiana,5943.649
Guilford,North Carolina,38100.644
Churchill,Nevada,3120.542
Greenwood,South Carolina,5534.821
Baltimore,Maryland,46198.962
Sevier,Utah,4436.315
Westchester,New York,59023.942
Tuscaloosa,Alabama,11169.593
McCracken,Kentucky,11856.177
Grand Forks,North Dakota,7806.845
Sitka,Alaska,11.608
Taney,Missouri,5798.842
Galveston,Texas,9160.353
Jefferson,Missouri,7103.31
Labette,Kansas,6142.383
Vanderburgh,Indiana,18052.82
Pasco,Florida,9646.433
San Mateo,California,43261.847
Hinds,Mississippi,25782.911
Kitsap,Washington,12778.743
Kay,Oklahoma,3620.097
Cowlitz,Washington,6739.032
Oklahoma,Oklahoma,61324.174
Karnes,Texas,4197.459
Linn,Oregon,10278.267
Dauphin,Pennsylvania,31143.619
